0.008749548594156902, '88.888889', '88.888889', '62.330618', '6862743.650332'
0.0062220096588134766, '80.000000', '90.000000', '62.310747', '5492297.617506'
0.00974730344919058, '90.000000', '81.818182', '62.280299', '6864493.800231'
0.008223412466830895, '80.000000', '80.000000', '62.246588', '6863939.063346'
0.008701045791824142, '81.818182', '90.000000', '62.210603', '6861598.098800'
0.0074041768124229025, '88.888889', '90.000000', '62.183812', '5492215.964642'
0.009199829896291097, '81.818182', '88.888889', '62.153166', '6865446.895818'
0.010331027361811424, '88.888889', '90.000000', '62.121037', '6863828.791544'
0.012951817777421739, '80.000000', '88.888889', '62.082482', '6863631.461807'
0.007179275472113427, '81.818182', '81.818182', '62.055790', '5491687.285273'
0.009720962697809393, '80.000000', '90.000000', '62.016543', '6863968.533685'
0.008819852556501116, '80.000000', '90.000000', '61.987775', '6864248.729377'
0.00910417626543743, '90.000000', '88.888889', '61.959699', '6865433.671794'
0.009278015656904741, '80.000000', '90.000000', '61.923912', '6863964.825906'
0.007873418114402078, '90.000000', '90.000000', '61.900285', '5490860.783076'
0.008945072398466222, '80.000000', '88.888889', '61.862719', '6856496.037635'
0.009402872721354167, '90.000000', '81.818182', '61.825844', '6870950.475834'
0.008843116357292928, '81.818182', '100.000000', '61.790651', '6863265.214138'
0.011035049662870519, '72.727273', '80.000000', '61.771670', '5491326.568881'
0.014512456193262217, '88.888889', '80.000000', '61.740134', '6864607.451932'
0.010545236723763602, '90.000000', '72.727273', '61.702567', '6863481.634301'
0.010773734612898394, '77.777778', '81.818182', '61.673602', '6864877.131971'
0.00885863985334124, '81.818182', '81.818182', '61.637419', '5491838.378878'
0.01032157529864395, '81.818182', '88.888889', '61.610035', '6864032.972966'
0.009322451508563498, '88.888889', '90.000000', '61.572271', '6855614.917667'
0.010281900189957529, '80.000000', '90.000000', '61.540241', '6871247.394603'
0.010326296675438974, '90.000000', '88.888889', '61.508903', '6864878.556971'
0.008182878079621689, '80.000000', '90.909091', '61.475884', '5488395.092236'
0.015252043039370805, '72.727273', '80.000000', '61.443656', '6866839.428568'
0.013725893838065011, '80.000000', '80.000000', '61.408363', '6864345.336591'
0.010640057650479403, '88.888889', '80.000000', '61.367930', '6862148.176488'
0.00887761116027832, '75.000000', '90.909091', '61.344303', '5492792.253717'
0.010791955850063225, '88.888889', '80.000000', '61.314942', '6865828.466055'
0.010706788301467896, '81.818182', '90.000000', '61.278858', '6863729.198376'
0.01057094931602478, '80.000000', '88.888889', '61.249794', '6863778.994599'
0.00943226284450955, '90.000000', '90.000000', '61.225573', '5491142.607799'
0.010751054093644425, '80.000000', '90.000000', '61.184744', '6863310.496200'
0.010841608047485352, '88.888889', '90.000000', '61.153307', '6864531.459355'
0.019583916664123534, '72.727273', '63.636364', '61.124441', '6863887.858434'
0.011497696240743002, '88.888889', '90.000000', '61.085589', '6864471.341248'
0.008982340494791666, '81.818182', '90.000000', '61.061171', '5490479.437595'
0.011850873629252115, '81.818182', '72.727273', '61.019057', '6864340.930166'
0.012177185578779741, '88.888889', '100.000000', '60.991574', '6865046.460471'
0.011584327334449404, '80.000000', '80.000000', '60.963202', '6864051.704056'
0.00950157642364502, '81.818182', '90.000000', '60.938092', '5490793.846924'
0.012246044058548776, '81.818182', '100.000000', '60.900426', '6863802.646460'
0.010973548889160157, '88.888889', '80.000000', '60.855841', '6863843.046772'
0.012667640050252279, '88.888889', '90.000000', '60.834586', '6865582.297270'
0.017435137430826822, '72.727273', '81.818182', '60.810860', '5490928.845878'
0.012510859447976818, '80.000000', '88.888889', '60.769340', '6864258.651142'
0.01222076782813439, '90.000000', '90.000000', '60.737210', '6863797.404682'
0.011858046054840088, '70.000000', '88.888889', '60.705773', '6864373.720798'
0.011673510074615479, '90.000000', '81.818182', '60.674336', '6865021.406501'
0.007297992706298828, '81.818182', '90.000000', '60.647545', '5491211.802723'
0.0046567122141520185, '80.000000', '80.000000', '60.611660', '6864135.579676'
0.006188511848449707, '90.000000', '90.000000', '60.577850', '6863702.798361'
0.003886282444000244, '80.000000', '88.888889', '60.541074', '6863992.314707'
0.004599332809448242, '90.000000', '83.333333', '60.521204', '5491094.995749'
0.005965662002563476, '70.000000', '72.727273', '60.483539', '6863880.379128'
0.005459308624267578, '81.818182', '88.888889', '60.445082', '6863763.972556'
0.004266897837320964, '80.000000', '90.000000', '60.419972', '6863847.265819'
0.0042449235916137695, '80.000000', '80.000000', '60.387843', '5490360.361076'
0.004856586456298828, '90.000000', '90.000000', '60.356406', '6865276.973514'
0.00393250584602356, '72.727273', '80.000000', '60.325957', '6863902.944945'
0.0045326948165893555, '90.000000', '90.000000', '60.290566', '6863513.977057'
0.004903733730316162, '80.000000', '90.000000', '60.260711', '6862356.730737'
0.0040306150913238525, '80.000000', '81.818182', '60.229372', '5492922.771008'
0.003931454249790737, '88.888889', '81.818182', '60.190916', '6864658.172114'
0.007516940434773763, '72.727273', '80.000000', '60.168376', '6863530.595983'
0.005882740020751953, '100.000000', '60.000000', '60.129723', '6864312.477690'
0.004161453247070313, '80.000000', '100.000000', '60.107578', '5491283.249719'
0.0040204014096941266, '81.818182', '80.000000', '60.073867', '6863593.812556'
0.003033280372619629, '80.000000', '90.000000', '60.041738', '6865526.387156'
0.0029756341661725727, '90.000000', '90.000000', '60.001008', '6864270.731138'
0.003877490758895874, '80.000000', '81.818182', '59.972537', '5490785.000634'
0.0036983489990234375, '90.000000', '88.888889', '59.942780', '6863834.544768'
0.004160741964975993, '80.000000', '90.000000', '59.901260', '6863765.059254'
0.003948802039736793, '81.818182', '100.000000', '59.868340', '6863796.509745'
0.0038484610044039213, '70.000000', '80.000000', '59.842439', '6863566.966144'
0.004128813743591309, '81.818182', '81.818182', '59.810211', '5491782.519296'
0.004470765590667725, '88.888889', '81.818182', '59.777192', '6863860.690095'
0.003647309083205003, '80.000000', '88.888889', '59.740515', '6864440.462966'
0.0038784008759718677, '72.727273', '80.000000', '59.709276', '6863229.805877'
0.0042433589696884155, '90.000000', '90.000000', '59.684561', '5491131.409979'
0.004033254854606859, '81.818182', '81.818182', '59.650356', '6858928.823521'
0.0044615353856767926, '80.000000', '100.000000', '59.624158', '6869930.577587'
0.0036851167678833008, '88.888889', '90.000000', '59.589558', '6864204.944828'
0.003487547238667806, '81.818182', '80.000000', '59.564448', '5491855.871302'
0.004536827405293782, '80.000000', '72.727273', '59.522037', '6863109.139313'
0.004675067839075307, '80.000000', '90.000000', '59.491589', '6864496.977465'
0.00465768575668335, '81.818182', '81.818182', '59.459361', '6864187.107941'
0.003996184894016811, '80.000000', '100.000000', '59.428022', '6863830.581435'
0.0048927995893690325, '80.000000', '83.333333', '59.395695', '5492435.874935'
0.00420987606048584, '90.000000', '88.888889', '59.363566', '6862939.139595'
0.0037041732243129183, '81.818182', '75.000000', '59.326791', '6864503.774424'
0.004326224327087402, '88.888889', '90.000000', '59.297726', '6864281.983345'
0.0038659913199288504, '72.727273', '80.000000', '59.271034', '5490784.796095'
0.004405414356904871, '81.818182', '90.000000', '59.237126', '6864397.182696'
0.004297696627103365, '80.000000', '88.888889', '59.203415', '6864650.585969'
0.00394527478651567, '88.888889', '81.818182', '59.166639', '6864252.258496'
0.00450366735458374, '75.000000', '88.888889', '59.139750', '5491046.106039'
0.0050104111433029175, '88.888889', '90.000000', '59.111476', '6863811.340157'
0.004310290018717448, '80.000000', '72.727273', '59.068473', '6866707.009114'
0.004254676401615143, '81.818182', '90.000000', '59.040990', '6864258.996353'
0.005252093076705933, '81.818182', '81.818182', '59.015089', '5491613.965614'
0.0036571366446358816, '88.888889', '88.888889', '58.983553', '6863928.451528'
0.0043324629465738935, '80.000000', '81.818182', '58.944207', '6863886.324216'
0.004055619239807129, '80.000000', '88.888889', '58.914648', '6863837.293534'
0.004278404959316911, '72.727273', '81.818182', '58.874907', '6864308.219554'
0.004795253276824951, '88.888889', '81.818182', '58.853257', '5491640.180943'
0.004248687199183873, '75.000000', '80.000000', '58.822709', '6863860.626170'
0.008276263872782389, '88.888889', '90.000000', '58.788999', '6864522.549942'
0.006004114945729573, '75.000000', '88.888889', '58.748368', '6865822.199638'
0.0060578859769381006, '88.888889', '81.818182', '58.717524', '5491404.360970'
0.006582990288734436, '72.727273', '81.818182', '58.687767', '6863434.143415'
0.007819854851925013, '90.000000', '90.000000', '58.651585', '6863864.653463'
0.006849341094493866, '88.888889', '80.000000', '58.628847', '6863931.008590'
0.014250400115032586, '80.000000', '80.000000', '58.566072', '6863650.382469'
0.0217256976897458, '90.909091', '63.636364', '58.529889', '6864582.134552'
0.008970374410802668, '88.888889', '88.888889', '58.493806', '6863730.476833'
0.008649701941503237, '80.000000', '81.818182', '58.468696', '6864128.419482'
0.007271407142518059, '90.000000', '90.000000', '58.440719', '5489465.024066'
0.009720955576215471, '81.818182', '80.000000', '58.398704', '6866492.714302'
0.009310829639434814, '80.000000', '90.000000', '58.381502', '6863681.831908'
0.0092219241121982, '80.000000', '90.000000', '58.329799', '6863864.397762'
0.007856682494834618, '90.000000', '72.727273', '58.310027', '5491050.043776'
0.008716381297392004, '81.818182', '90.000000', '58.274735', '6863461.260504'
0.00015835762023925782, '100.000000', '100.000000', '58.274735', '6040.685586'
0.004164869135076349, '81.818182', '70.000000', '58.252096', '15650.110976'
0.0008922356825608474, '90.909091', '90.909091', '58.255853', '922309.532620'
0.0009741923388312845, '100.000000', '90.000000', '58.257632', '1372819.060756'
0.0009447152797992413, '90.000000', '90.909091', '58.249921', '1991031.310786'
0.001056530896355124, '90.909091', '100.000000', '58.243792', '1372755.862843'
0.0011310378710428874, '90.000000', '90.000000', '58.239244', '1372759.532076'
0.0014583847739479759, '81.818182', '90.909091', '58.231533', '1372743.180492'
0.0014021661546495226, '100.000000', '90.000000', '58.223130', '1373442.223392'
0.0019384543100992838, '100.000000', '100.000000', '58.211564', '1373411.268939'
0.0023472070693969726, '90.909091', '83.333333', '58.208598', '1373169.531221'
0.0019228458404541016, '100.000000', '90.000000', '58.201678', '1370773.016988'
0.0015166282653808593, '100.000000', '100.000000', '58.197921', '1375498.531638'
0.001806020736694336, '83.333333', '90.000000', '58.185564', '1372749.496069'
0.0024751901626586916, '90.909091', '100.000000', '58.175579', '1376144.260348'
0.002955317497253418, '88.888889', '90.000000', '58.167868', '1373399.993975'
0.003231684366861979, '90.909091', '90.000000', '58.167868', '1373455.897518'
0.000843048095703125, '90.909091', '100.000000', '58.161838', '1372846.487110'
0.0012450218200683594, '100.000000', '90.909091', '58.152545', '1372762.741072'
0.0010680357615152996, '83.333333', '90.000000', '58.142659', '1374246.199673'
0.0022115707397460938, '100.000000', '90.000000', '58.138013', '1372775.040231'
0.0008056958516438802, '100.000000', '90.909091', '58.136431', '1372716.448601'
0.0006794134775797526, '90.909091', '90.909091', '58.136530', '1372783.069324'
0.0013121366500854492, '100.000000', '100.000000', '58.126545', '1372775.078587'
0.0009419918060302734, '90.909091', '83.333333', '58.118043', '1373443.003667'
0.001390218734741211, '81.818182', '90.000000', '58.115078', '1372709.890434'
0.0013651549816131592, '100.000000', '90.000000', '58.107367', '1373405.858449'
0.0014366209506988525, '100.000000', '90.909091', '58.099656', '1372756.182462'
0.0014182090759277343, '83.333333', '100.000000', '58.090363', '1372793.374315'
0.0011977553367614746, '100.000000', '90.909091', '58.090561', '1372760.976761'
0.0013109842936197917, '90.909091', '90.000000', '58.084431', '1372756.553220'
0.0014370812310112847, '90.000000', '100.000000', '58.069800', '1373258.910812'
0.0012114842732747395, '100.000000', '90.000000', '58.066044', '1372998.828811'
0.001546025276184082, '90.000000', '90.000000', '58.053785', '1372653.503010'
0.008823851744333902, '90.909091', '70.000000', '58.045283', '1384728.372707'
0.002926031748453776, '100.000000', '90.000000', '58.043108', '1373373.613833'
0.002493699391682943, '90.909091', '81.818182', '58.033025', '1372904.949180'
0.0022640228271484375, '90.909091', '100.000000', '58.023732', '1374876.675256'
0.00313720703125, '90.000000', '90.000000', '58.024721', '1372767.177438'
0.0035533905029296875, '100.000000', '90.909091', '58.014736', '1372741.058266'
0.0029925107955932617, '90.000000', '100.000000', '58.007025', '1372750.173655'
0.002872943878173828, '100.000000', '83.333333', '58.002477', '1372769.504304'
0.0027174949645996094, '83.333333', '100.000000', '57.993976', '1372759.059038'
0.003165006637573242, '88.888889', '90.000000', '57.983101', '1372735.177435'
0.003041982650756836, '100.000000', '81.818182', '57.978751', '1372737.747096'
0.0028949975967407227, '100.000000', '90.909091', '57.964120', '1376204.152166'
0.002588033676147461, '90.909091', '100.000000', '57.955618', '1372795.253778'
0.002238750457763672, '100.000000', '83.333333', '57.951862', '1372745.609553'
0.004120945930480957, '50.000000', '80.000000', '57.939405', '1373222.007872'
0.0018041133880615234, '100.000000', '50.000000', '57.942767', '1372863.173611'
0.0011522769927978516, '90.909091', '90.909091', '57.927345', '1373407.981709'
0.0019440650939941406, '90.000000', '90.909091', '57.916569', '1373349.824647'
0.002814054489135742, '100.000000', '90.000000', '57.901246', '1372532.779702'
0.002810955047607422, '100.000000', '90.909091', '57.894326', '1374508.918077'
0.0025908946990966797, '90.909091', '90.000000', '57.892942', '1372843.929828'
0.0003979206085205078, '100.000000', '90.000000', '57.880584', '1372760.836128'
0.00039887428283691406, '90.909091', '100.000000', '57.879200', '1372798.974363'
0.0003960132598876953, '100.000000', '100.000000', '57.869908', '1372805.175383'
0.0004630088806152344, '81.818182', '83.333333', '57.859824', '1372693.565600'
0.0009360313415527344, '90.909091', '100.000000', '57.848356', '1372629.752903'
0.0008969306945800781, '100.000000', '90.000000', '57.843018', '1372924.527158'
0.0008289813995361328, '90.909091', '100.000000', '57.837680', '1373443.732777'
0.0009795824686686199, '90.909091', '90.909091', '57.833923', '1372770.961795'
0.000702977180480957, '100.000000', '90.000000', '57.820874', '1372699.804019'
0.0021698474884033203, '90.909091', '100.000000', '57.809406', '1372914.399225'
0.0010601282119750977, '81.818182', '90.000000', '57.790129', '1372738.181767'
0.003902435302734375, '81.818182', '90.000000', '57.777969', '1372741.083835'
0.0054476261138916016, '90.000000', '100.000000', '57.771840', '1374213.282147'
0.006012121836344401, '90.000000', '100.000000', '57.764920', '1372722.815069'
0.0033464431762695312, '90.909091', '90.909091', '57.759581', '1372767.126298'
0.0007798671722412109, '100.000000', '90.000000', '57.747323', '1372758.969544'
0.0006999969482421875, '90.000000', '90.000000', '57.740403', '1373409.657299'
0.0006699562072753906, '90.909091', '81.818182', '57.731110', '1373412.739884'
0.0006558895111083984, '81.818182', '90.909091', '57.724190', '1372749.061392'
0.0007650852203369141, '100.000000', '100.000000', '57.717467', '1372728.670226'
0.0006918907165527344, '100.000000', '90.000000', '57.708175', '1372807.949878'
0.0007331371307373047, '83.333333', '90.909091', '57.702045', '1372762.498159'
0.00067901611328125, '100.000000', '90.909091', '57.694334', '1372792.632760'
0.0007221698760986328, '90.000000', '90.000000', '57.688996', '1372705.301033'
0.0006639957427978516, '100.000000', '100.000000', '57.682076', '1373488.313588'
0.0006611347198486328, '83.333333', '90.909091', '57.676737', '1372789.922254'
0.0008680820465087891, '100.000000', '90.909091', '57.671399', '1372761.513725'
0.0009910265604654949, '81.818182', '88.888889', '57.663688', '1372747.118132'
0.0008945465087890625, '90.909091', '90.909091', '57.660722', '1372719.286658'
0.0008635520935058594, '100.000000', '90.000000', '57.653901', '1373135.722844'
0.002812027931213379, '90.909091', '90.909091', '57.637688', '1372760.644355'
0.0033616224924723306, '90.000000', '100.000000', '57.634722', '1372722.060806'
0.0032210350036621094, '90.000000', '100.000000', '57.625430', '1372749.981885'
0.0036399364471435547, '90.909091', '90.909091', '57.616236', '1372773.748937'
0.0017833312352498372, '88.888889', '81.818182', '57.603977', '1372763.137403'
0.001617765426635742, '100.000000', '100.000000', '57.598639', '1372754.571585'
0.0014716148376464843, '90.909091', '90.000000', '57.590928', '1373399.936377'
0.0014452934265136719, '90.909091', '83.333333', '57.586380', '1372774.452117'
0.0012500286102294922, '100.000000', '100.000000', '57.579460', '1371572.262388'
0.0014711380004882812, '90.909091', '90.000000', '57.572540', '1374251.234247'
0.0014285445213317871, '100.000000', '100.000000', '57.569574', '1372456.125994'
0.001333475112915039, '100.000000', '83.333333', '57.561073', '1373502.320421'
0.0012125492095947266, '90.909091', '100.000000', '57.548814', '1372767.816686'
0.0014734268188476562, '90.000000', '90.000000', '57.545848', '1372770.220264'
0.0014193058013916016, '90.000000', '90.000000', '57.536556', '1373369.444271'
0.0013523101806640625, '90.000000', '100.000000', '57.527263', '1373407.930546'
0.0019306076897515191, '83.333333', '90.909091', '57.527461', '1373482.659769'
0.0021334035055977957, '100.000000', '90.909091', '57.518168', '1372769.312529'
0.0022734233311244418, '90.000000', '100.000000', '57.506799', '1372689.385380'
0.0028400421142578125, '100.000000', '90.000000', '57.496715', '1376202.806369'
0.0028327107429504395, '90.909091', '90.909091', '57.491377', '1372772.022954'
0.0025060176849365234, '90.000000', '100.000000', '57.480503', '1372742.081025'
0.0026204586029052734, '90.000000', '81.818182', '57.479909', '1372770.744450'
0.0032470226287841797, '100.000000', '100.000000', '57.466069', '1373838.239426'
0.003687143325805664, '90.909091', '100.000000', '57.454602', '1372779.553388'
0.0006244182586669922, '100.000000', '90.000000', '57.438488', '1372757.115750'
0.0006546179453531901, '90.000000', '100.000000', '57.435522', '1372725.359116'
0.0007200241088867188, '90.909091', '90.000000', '57.429393', '1372747.897993'
0.0012473265329996746, '100.000000', '90.909091', '57.417134', '1374577.431152'
0.0014365673065185546, '90.909091', '100.000000', '57.407841', '1372764.160194'
0.0012164115905761719, '81.818182', '90.909091', '57.402503', '1372774.720604'
0.0012496709823608398, '100.000000', '100.000000', '57.396374', '1374162.948634'
0.001078486442565918, '100.000000', '83.333333', '57.389454', '1372747.936346'
0.0011486212412516277, '90.909091', '100.000000', '57.376404', '1374236.255138'
0.0012909173965454102, '90.909091', '90.909091', '57.371857', '1372765.758309'
0.002395451068878174, '83.333333', '90.909091', '57.361279', '1372752.295908'
0.0027316013971964517, '100.000000', '90.000000', '57.355150', '1373327.993039'
0.002620220184326172, '81.818182', '80.000000', '57.352184', '1372776.369884'
0.0024314110095684347, '100.000000', '100.000000', '57.349218', '1373455.744018'
0.0021375417709350586, '83.333333', '83.333333', '57.335180', '1372743.474536'
0.003111541271209717, '100.000000', '90.000000', '57.329051', '1372793.387101'
0.003202199935913086, '100.000000', '100.000000', '57.322230', '1372704.086572'
0.002650618553161621, '90.909091', '100.000000', '57.315903', '1372811.235815'
0.0006649494171142578, '90.000000', '100.000000', '57.291287', '1373461.503132'
0.0006330013275146484, '100.000000', '90.909091', '57.287530', '1372729.756887'
0.0006539821624755859, '81.818182', '90.000000', '57.280709', '1372762.114613'
0.0006439685821533203, '100.000000', '90.000000', '57.272207', '1376177.403347'
0.0006430149078369141, '90.000000', '90.909091', '57.272405', '1373437.426639'
0.0006568431854248047, '90.909091', '90.000000', '57.263112', '1373517.721871'
0.0006530284881591797, '90.909091', '90.000000', '57.250656', '1374222.624830'
0.0006558895111083984, '90.909091', '90.909091', '57.244526', '1373472.168676'
0.0009044408798217773, '90.000000', '100.000000', '57.242352', '1372699.995774'
0.0009264945983886719, '100.000000', '90.909091', '57.237804', '1372790.037322'
0.0022263526916503906, '81.818182', '90.000000', '57.223964', '1372751.362627'
0.003036022186279297, '90.909091', '100.000000', '57.213287', '1373380.482155'
0.0024205446243286133, '90.000000', '90.000000', '57.200831', '1372729.168811'
0.0031909942626953125, '100.000000', '100.000000', '57.197865', '1372739.076676'
0.0036205053329467773, '90.000000', '100.000000', '57.191736', '1373191.809220'
0.002317349116007487, '90.909091', '90.909091', '57.186397', '1372759.583215'
0.003775477409362793, '90.000000', '90.000000', '57.183432', '1372763.086263'
0.0033597946166992188, '90.909091', '100.000000', '57.174139', '1372816.235072'
0.001379251480102539, '90.909091', '81.818182', '57.159508', '1372767.663266'
0.00150376558303833, '80.000000', '100.000000', '57.154268', '1375482.474178'
0.001521289348602295, '100.000000', '90.000000', '57.143493', '1373362.780698'
0.0012447039286295574, '90.909091', '90.909091', '57.142109', '1372790.472025'
0.0012818177541097004, '100.000000', '90.000000', '57.130443', '1373563.672437'
0.0014766852060953777, '90.000000', '90.909091', '57.119767', '1374165.060562'
0.0014709830284118652, '90.909091', '90.000000', '57.116010', '1372743.794149'
0.0015017986297607422, '100.000000', '90.909091', '57.109090', '1372732.275391'
0.0019865036010742188, '90.909091', '100.000000', '57.102862', '1372839.301172'
0.0018678605556488037, '90.909091', '90.909091', '57.097523', '1372783.810869'
0.0019217899867466518, '100.000000', '100.000000', '57.083386', '1373352.331426'
0.0019533634185791016, '90.909091', '90.909091', '57.076466', '1372814.994844'
0.003022491931915283, '100.000000', '90.000000', '57.071919', '1372735.484260'
0.0069353580474853516, '90.000000', '90.000000', '57.067371', '1372739.933234'
0.0024683475494384766, '100.000000', '90.909091', '57.060451', '1373445.561951'
0.0013689994812011719, '90.909091', '90.909091', '57.035143', '1372763.111833'
0.0013515353202819824, '100.000000', '90.909091', '57.029805', '1373498.175904'
0.0010373592376708984, '81.818182', '90.000000', '57.023676', '1372808.589164'
0.0012271881103515625, '90.909091', '90.000000', '57.012010', '1373375.455611'
0.0016382336616516113, '100.000000', '100.000000', '57.012208', '1372738.347964'
0.0017784833908081055, '90.909091', '83.333333', '57.003706', '1372786.188933'
0.00013554096221923828, '90.909091', '100.000000', '56.999159', '1374977.789774'
0.0181729793548584, '90.909091', '100.000000', '57.000740', '5290.102448'
0.004294945643498347, '90.000000', '70.000000', '56.973752', '14170.167919'
0.002480168584520805, '66.666667', '50.000000', '56.905935', '16971227.831082'
0.004919594712108731, '37.500000', '0.000000', '56.684095', '43771653.609046'
0.006859982283755799, '60.000000', '50.000000', '56.566058', '23355444.758958'
0.008951741456985473, '60.000000', '50.000000', '56.427853', '28017907.933531'
0.010192058125480276, '50.000000', '40.000000', '56.311002', '22769026.136045'
0.012626128711088752, '54.545455', '50.000000', '56.160143', '27452679.501561'
0.017806916623502166, '50.000000', '66.666667', '56.038745', '23335324.103989'
0.01300694901130103, '50.000000', '55.555556', '55.938008', '26051438.447343'
0.023609213090278733, '50.000000', '70.000000', '55.761544', '26108690.038613'
0.027828204354574514, '40.000000', '40.000000', '55.637773', '24679947.222183'
0.02648881395543343, '44.444444', '55.555556', '55.492945', '27483406.390902'
0.02778009022816573, '30.000000', '54.545455', '55.355531', '24707581.472687'
0.020752443888477076, '36.363636', '44.444444', '55.285242', '26079460.059695'
0.023002227574693685, '66.666667', '45.454545', '55.160384', '26082722.119433'
0.02193884038925171, '60.000000', '44.444444', '55.035031', '26079688.205371'
0.02339542301189298, '55.555556', '50.000000', '54.915609', '26079716.301386'
0.02117639479010996, '60.000000', '50.000000', '54.792925', '26079954.088464'
